food_key,classification,derivation,food_name,canonical_name,basis,energy_kj,energy_kcal,protein_g,fat_total_g,carbohydrates_g,sugars_g,fibre_g,sodium_mg,calcium_mg,iron_mg,source
F001227,13103,Recipe,"Biscuit, sweet, plain, with icing, commercial",biscuit icing,per_100_g,1782.0,425.91,4.6,11.2,77.5,44.9,1.7,235.0,22.0,1.14,AFCD Release 3
F001244,13101,Analysed,"Biscuit, sweet, shortbread style, commercial",biscuit shortbread,per_100_g,2110.0,504.3,6.2,26.3,60.8,20.4,2.3,270.0,33.0,0.77,AFCD Release 3
F001251,13101,Analysed,"Biscuit, sweet, wheatmeal",biscuit wheatmeal,per_100_g,1728.0,413.0,7.8,11.7,67.0,21.6,5.6,423.0,30.0,2.1,AFCD Release 3
F001167,13105,Analysed,"Biscuit, sweet, biscuit base, caramel filling, chocolate-coated, commercial",biscuit biscuit base caramel filling chocolate coated,per_100_g,1843.0,440.49,5.6,19.7,61.8,45.5,1.8,180.0,82.0,1.5,AFCD Release 3
F001168,13105,Analysed,"Biscuit, sweet, biscuit base, mint filling, chocolate-coated",biscuit biscuit base mint filling chocolate coated,per_100_g,2188.0,522.95,6.3,29.4,60.6,42.0,0.6,117.0,135.0,1.75,AFCD Release 3
F001170,13105,Analysed,"Biscuit, sweet, chocolate chip or coated",biscuit chocolate chip or coated,per_100_g,1979.0,472.99,5.8,22.7,61.9,35.8,3.0,210.0,46.0,2.7,AFCD Release 3
F001174,13105,Recipe,"Biscuit, sweet, chocolate chip, homemade from basic ingredients, fat not further defined",biscuit chocolate chip from basic ingredient not further defined,per_100_g,1981.0,473.47,5.1,21.7,66.0,40.7,1.0,261.0,38.0,1.57,AFCD Release 3
F001182,13101,Analysed,"Biscuit, sweet, chocolate flavoured, commercial",biscuit chocolate flavoured,per_100_g,1954.0,467.02,6.2,17.2,72.4,31.0,1.9,308.0,40.0,1.75,AFCD Release 3
F009834,13104,Analysed,"Biscuit, sweet, cream filled, commercial",biscuit cream filled,per_100_g,1944.0,464.63,5.4,21.5,62.8,33.6,2.7,330.0,30.0,1.3,AFCD Release 3
F001233,13104,Analysed,"Biscuit, sweet, sandwich, cream & jam filling",biscuit sandwich cream jam filling,per_100_g,1974.0,471.8,4.0,22.5,64.1,33.5,1.8,260.0,27.0,0.9,AFCD Release 3
F001234,13105,Analysed,"Biscuit, sweet, sandwich, cream filling, chocolate-coated, tim tam style",biscuit sandwich cream filling chocolate coated tim tam,per_100_g,2080.0,497.13,5.4,25.4,63.1,44.7,2.2,168.0,90.0,1.7,AFCD Release 3
F009839,13102,Analysed,"Biscuit, sweet, breakfast style, with or without dried fruit",biscuit breakfast or without fruit,per_100_g,1830.0,437.38,7.5,15.6,64.6,24.1,6.4,270.0,30.0,1.7,AFCD Release 3
F003095,13101,Analysed,"Cone, wafer style, for ice cream",cone wafer for ice cream,per_100_g,1681.0,401.77,9.1,4.0,79.7,2.6,3.2,328.0,26.0,2.2,AFCD Release 3
F001401,12302,Analysed,"Bread, flat (pita or Lebanese), white, commercial",bread flat pita or lebanese,per_100_g,1102.0,263.38,9.5,2.1,49.1,3.1,3.7,498.0,50.0,1.2,AFCD Release 3
F001404,12302,Analysed,"Bread, flat (pita or Lebanese), wholemeal, commercial",bread flat pita or lebanese wholemeal,per_100_g,1074.0,256.69,8.6,2.0,47.2,3.1,6.4,470.0,45.0,2.7,AFCD Release 3
F001647,12302,Analysed,"Bread, Naan, commercial",bread naan,per_100_g,1224.0,292.54,8.0,7.1,47.8,6.0,2.6,630.0,120.0,1.1,AFCD Release 3
F001669,12302,Analysed,"Bread, tortilla, white, commercial",bread tortilla,per_100_g,1263.0,301.86,7.3,9.0,46.3,4.3,2.0,750.0,37.0,0.75,AFCD Release 3
F001415,12302,Analysed,"Bread, wrap, white, commercial",bread wrap,per_100_g,1266.0,302.58,7.8,8.4,46.9,5.3,3.0,610.0,39.0,0.95,AFCD Release 3
F009854,12303,Analysed,"Bread, flat wrap or tortilla, corn, commercial",bread flat wrap or tortilla corn,per_100_g,999.0,238.77,4.8,3.2,44.8,4.5,5.0,370.0,43.0,0.8,AFCD Release 3
F001683,12201,Recipe,"Breadcrumbs, white",breadcrumb,per_100_g,1598.0,381.93,14.0,4.1,68.5,4.6,4.7,650.0,124.0,2.0,AFCD Release 3
F000233,12201,Analysed,"Bagel, from white flour, commercial",bagel from flour,per_100_g,1109.0,265.06,10.4,1.4,50.7,6.2,3.1,490.0,29.0,1.0,AFCD Release 3
F000234,12201,Recipe,"Bagel, from white flour, commercial, toasted",bagel from flour toasted,per_100_g,1260.0,301.15,11.8,1.6,57.6,7.0,3.5,557.0,33.0,1.14,AFCD Release 3
F001387,12201,Analysed,"Bread, damper, from white flour, homemade",bread damper from flour,per_100_g,1084.0,259.08,7.5,5.5,42.9,2.9,3.3,630.0,53.0,0.78,AFCD Release 3
F009904,12201,Recipe,"Bread, damper, homemade, toasted",bread damper toasted,per_100_g,1275.0,304.73,8.8,6.5,50.5,3.4,3.9,741.0,62.0,0.92,AFCD Release 3
F001463,12201,Analysed,"Bread, from white flour",bread from flour,per_100_g,1050.0,250.96,9.5,2.0,46.2,3.1,3.2,439.0,84.0,1.35,AFCD Release 3
F001541,12201,Analysed,"Bread, from white flour, toasted",bread from flour toasted,per_100_g,1241.0,296.61,10.8,2.8,54.3,3.7,4.3,512.0,150.0,1.38,AFCD Release 3
F001528,12201,Analysed,"Bread, from white flour, Italian-style, commercial",bread from flour italian,per_100_g,1070.0,255.74,9.0,2.5,46.8,2.0,3.9,500.0,16.0,0.84,AFCD Release 3
F001529,12201,Recipe,"Bread, from white flour, Italian-style, commercial, toasted",bread from flour italian toasted,per_100_g,1274.0,304.49,10.7,3.0,55.7,2.4,4.6,595.0,19.0,1.0,AFCD Release 3
F001671,12201,Analysed,"Bread, from white flour, Turkish",bread from flour turkish,per_100_g,1035.0,247.37,7.8,2.8,45.5,2.2,3.6,530.0,50.0,0.8,AFCD Release 3
F001672,12201,Recipe,"Bread, from white flour, Turkish, toasted",bread from flour turkish toasted,per_100_g,1233.0,294.69,9.2,3.3,54.2,2.6,4.3,631.0,60.0,0.95,AFCD Release 3
F001537,12201,Analysed,"Bread, from white flour, sour dough, commercial",bread from flour sour dough,per_100_g,961.0,229.68,8.8,1.4,42.9,1.2,3.1,490.0,21.0,1.1,AFCD Release 3
F001538,12201,Recipe,"Bread, from white flour, sour dough, toasted",bread from flour sour dough toasted,per_100_g,1144.0,273.42,10.4,1.7,51.1,1.4,3.7,583.0,25.0,1.31,AFCD Release 3
F001545,12201,Analysed,"Bread, organic",bread,per_100_g,1034.0,247.13,11.6,2.9,40.3,1.3,5.6,490.0,48.0,1.8,AFCD Release 3
F001548,12201,Recipe,"Bread, organic, toasted",bread toasted,per_100_g,1216.0,290.63,13.7,3.4,47.4,1.5,6.6,576.0,56.0,2.12,AFCD Release 3
F001653,12201,Analysed,"Bread, pizza base, commercial",bread pizza base,per_100_g,1109.0,265.06,8.6,3.3,48.5,3.7,2.7,390.0,70.0,0.94,AFCD Release 3
F001353,12201,Analysed,"Bread roll, from white flour",bread roll from flour,per_100_g,1044.0,249.52,9.3,2.9,44.6,3.4,3.0,380.0,107.0,1.26,AFCD Release 3
F001553,12203,Analysed,"Bread, from wholemeal flour",bread from wholemeal flour,per_100_g,993.0,237.33,10.4,2.5,39.2,3.2,6.9,418.0,133.0,1.97,AFCD Release 3
F001597,12203,Recipe,"Bread, from wholemeal flour, toasted",bread from wholemeal flour toasted,per_100_g,1168.0,279.16,12.2,2.9,46.1,3.7,8.1,492.0,157.0,2.32,AFCD Release 3
F001360,12203,Analysed,"Bread roll, from wholemeal flour",bread roll from wholemeal flour,per_100_g,1095.0,261.71,10.1,3.0,45.2,3.0,5.8,560.0,90.0,2.5,AFCD Release 3
F001621,12202,Analysed,"Bread, mixed grain",bread mixed grain,per_100_g,1078.0,257.65,10.7,4.5,39.8,2.5,5.8,409.0,155.0,1.73,AFCD Release 3
F001644,12202,Recipe,"Bread, mixed grain, toasted",bread mixed grain toasted,per_100_g,1268.0,303.06,12.6,5.3,46.8,3.0,6.9,481.0,182.0,2.04,AFCD Release 3
F001365,12202,Analysed,"Bread roll, mixed grain",bread roll mixed grain,per_100_g,1046.0,250.0,12.2,3.0,40.3,2.3,5.6,660.0,160.0,4.7,AFCD Release 3
F001450,12204,Analysed,"Bread, from rye flour, sour dough",bread from rye flour sour dough,per_100_g,980.0,234.23,9.2,1.6,42.7,2.0,5.2,510.0,32.0,1.1,AFCD Release 3
F001451,12204,Recipe,"Bread, from rye flour, sour dough, toasted",bread from rye flour sour dough toasted,per_100_g,1153.0,275.57,10.8,1.9,50.2,2.4,6.1,600.0,38.0,1.29,AFCD Release 3
F001468,12206,Analysed,"Bread, from white flour, added fibre",bread from flour fibre,per_100_g,1032.0,246.65,9.7,1.7,43.6,2.5,6.4,448.0,56.0,1.44,AFCD Release 3
F001479,12206,Recipe,"Bread, from white flour, added fibre, toasted",bread from flour fibre toasted,per_100_g,1229.0,293.74,11.5,2.0,51.9,3.0,7.7,534.0,67.0,1.72,AFCD Release 3
F001484,12206,Analysed,"Bread, from white flour, added omega-3 polyunsaturates",bread from flour omega polyunsaturate,per_100_g,1054.0,251.91,9.1,2.1,46.6,2.4,3.1,448.0,56.0,1.44,AFCD Release 3
F001485,12206,Recipe,"Bread, from white flour, added omega-3 polyunsaturates, toasted",bread from flour omega polyunsaturate toasted,per_100_g,1226.0,293.02,10.6,2.4,54.2,2.8,3.6,521.0,65.0,1.68,AFCD Release 3
F001543,12206,Analysed,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe",bread from jackaroo flour fibre vitamin b1 folate fe,per_100_g,1052.0,251.43,8.3,2.3,45.7,3.8,6.5,410.0,150.0,4.8,AFCD Release 3
F001544,12206,Recipe,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe, toasted",bread from jackaroo flour fibre vitamin b1 folate fe toasted,per_100_g,1238.0,295.89,9.8,2.7,53.8,4.5,7.6,482.0,176.0,5.65,AFCD Release 3
F001603,12205,Analysed,"Bread, gluten free",bread gluten,per_100_g,888.0,212.24,5.5,3.9,36.6,2.6,3.9,526.0,50.0,1.0,AFCD Release 3
F001609,12205,Recipe,"Bread, gluten free, toasted",bread gluten toasted,per_100_g,1057.0,252.63,6.5,4.6,43.6,3.1,4.6,626.0,60.0,1.19,AFCD Release 3
F001600,12306,Analysed,"Bread, garlic, commercial, baked",bread garlic baked,per_100_g,1442.0,344.65,8.0,15.1,42.8,3.4,3.0,580.0,66.0,0.9,AFCD Release 3
F001601,12306,Recipe,"Bread, garlic or herb, homemade, cooked",bread garlic or herb,per_100_g,1285.0,307.12,8.8,11.4,40.5,3.2,3.6,422.0,99.0,1.22,AFCD Release 3
F001372,12304,Recipe,"Bread roll, topped with cheese",bread roll topped cheese,per_100_g,1173.0,280.35,12.4,9.0,35.8,2.8,2.4,441.0,238.0,1.04,AFCD Release 3
F001373,12304,Recipe,"Bread roll, topped with cheese & bacon",bread roll topped cheese bacon,per_100_g,1173.0,280.35,16.6,11.2,27.0,2.3,1.8,765.0,218.0,0.91,AFCD Release 3
F010407,12305,Analysed,"Bread, brioche",bread brioche,per_100_g,1353.0,323.38,9.5,10.6,46.5,11.8,2.4,400.0,45.0,1.2,AFCD Release 3
F001457,12305,Analysed,"Bread, from white flour, commercial, added dried fruit",bread from flour fruit,per_100_g,1112.0,265.77,8.8,3.7,47.3,18.1,3.6,312.0,110.0,1.5,AFCD Release 3
F001458,12305,Recipe,"Bread, from white wheat flour, added dried fruit, toasted",bread from wheat flour fruit toasted,per_100_g,1236.0,295.41,9.8,4.1,52.6,20.1,4.0,346.0,122.0,1.67,AFCD Release 3
F009792,12305,Analysed,"Bun, sweet, hot cross bun, with dried fruit",bun hot cros bun fruit,per_100_g,1108.0,264.82,7.2,3.2,50.2,21.0,4.1,230.0,60.0,1.4,AFCD Release 3
F001940,12305,Imputed,"Bun, sweet, with dried fruit, uniced",bun fruit uniced,per_100_g,1236.0,295.41,6.5,5.0,55.2,22.3,3.0,337.0,60.0,1.4,AFCD Release 3
F001939,12305,Recipe,"Bun, sweet, with dried fruit, iced",bun fruit iced,per_100_g,1210.0,289.2,6.4,6.1,51.8,18.3,1.9,266.0,18.0,0.81,AFCD Release 3
F003313,13604,Analysed,"Crumpet, from white flour, toasted",crumpet from flour toasted,per_100_g,930.0,222.28,7.1,1.2,43.3,2.6,3.0,860.0,87.0,1.1,AFCD Release 3
F005896,12301,Analysed,"Muffin, English style, from white flour",muffin english from flour,per_100_g,938.0,224.19,10.1,2.1,38.7,1.7,3.2,418.0,170.0,1.1,AFCD Release 3
F005898,12301,Recipe,"Muffin, English style, from white flour, toasted",muffin english from flour toasted,per_100_g,1019.0,243.55,11.0,2.3,42.1,1.8,3.4,454.0,185.0,1.2,AFCD Release 3
F005897,12301,Recipe,"Muffin, English style, from white flour, added dried fruit, toasted",muffin english from flour fruit toasted,per_100_g,1055.0,252.15,9.7,2.0,46.4,11.6,3.6,391.0,169.0,1.27,AFCD Release 3
F001688,11905,Analysed,"Breakfast cereal, beverage, non-chocolate flavours, added vitamins & minerals (Up & Go)",breakfast cereal beverage non chocolate flavour vitamin mineral up go,per_100_g,321.0,76.72,3.1,1.5,12.4,7.0,0.8,49.0,148.0,0.38,AFCD Release 3
F001708,12501,Analysed,"Breakfast cereal, flakes of corn, unfortified",breakfast cereal flake corn unfortified,per_100_g,1558.0,372.37,7.3,2.9,75.6,7.7,4.6,270.0,3.0,0.99,AFCD Release 3
F001701,12502,Analysed,"Breakfast cereal, flakes of corn, added vitamins & minerals (Kellogg's Cornflakes)",breakfast cereal flake corn vitamin mineral kellogg cornflake,per_100_g,1625.0,388.38,7.9,1.8,81.8,8.9,3.8,485.0,2.0,8.6,AFCD Release 3
F001788,12509,Analysed,"Breakfast cereal, mixed grain (wheat, rice & oat), flakes, honey, unfortified (Be Natural Honey Flakes)",breakfast cereal mixed grain wheat rice oat flake honey unfortified be natural honey flake,per_100_g,1488.0,355.64,8.4,4.1,65.0,11.9,12.5,220.0,27.0,2.6,AFCD Release 3
F001720,12510,Analysed,"Breakfast cereal, mixed grain (rice & wheat), flakes, added vitamins & minerals (Kellogg's Special K)",breakfast cereal mixed grain rice wheat flake vitamin mineral kellogg special,per_100_g,1669.0,398.9,18.2,4.1,70.5,13.2,2.7,474.0,936.0,13.8,AFCD Release 3
F001767,12510,Analysed,"Breakfast cereal, mixed grain (wheat, oat & corn), added vitamins & minerals (Kellogg's Nutri-grain)",breakfast cereal mixed grain wheat oat corn vitamin mineral kellogg nutri grain,per_100_g,1551.0,370.7,23.3,2.5,62.8,28.0,2.5,602.0,284.0,11.19,AFCD Release 3
F001733,12512,Analysed,"Breakfast cereal, mixed grain (wheat & oat), flakes, apricot & sultana, added vitamins & minerals (Kellogg's Just Right)",breakfast cereal mixed grain wheat oat flake apricot sultana vitamin mineral kellogg just right,per_100_g,1472.0,351.82,9.1,1.5,71.6,25.3,8.2,32.0,31.0,8.6,AFCD Release 3
F001811,12503,Analysed,"Breakfast cereal, puffed or popped rice, no added sugar or salt, unfortified",breakfast cereal puffed or popped rice sugar or salt unfortified,per_100_g,1604.0,383.37,8.5,3.0,77.6,0.6,2.3,5.0,6.0,0.63,AFCD Release 3
F001803,12504,Analysed,"Breakfast cereal, puffed or popped rice, added vitamins & minerals (Kellogg's Rice Bubbles)",breakfast cereal puffed or popped rice vitamin mineral kellogg rice bubble,per_100_g,1549.0,370.22,6.8,1.1,81.2,6.2,0.9,658.0,6.0,15.5,AFCD Release 3
F001807,12504,Analysed,"Breakfast cereal, puffed or popped rice, cocoa coating, added vitamins & minerals (Kellogg's Coco Pops)",breakfast cereal puffed or popped rice cocoa coating vitamin mineral kellogg coco pop,per_100_g,1610.0,384.8,5.3,2.9,83.2,30.4,1.9,496.0,388.0,13.8,AFCD Release 3
F001871,12505,Analysed,"Breakfast cereal, whole wheat, puffed, no added sugar or salt, unfortified",breakfast cereal wheat puffed sugar or salt unfortified,per_100_g,1414.0,337.95,10.0,2.8,62.4,0.8,9.2,2.0,32.0,3.3,AFCD Release 3
F001849,12505,Analysed,"Breakfast cereal, whole wheat, biscuit, no added sugar, unfortified",breakfast cereal wheat biscuit sugar unfortified,per_100_g,1460.0,348.95,10.4,2.7,63.7,1.1,11.5,370.0,31.0,6.8,AFCD Release 3
F001829,12506,Analysed,"Breakfast cereal, wheat bran, pellets, added vitamins & minerals (Kellogg's All Bran)",breakfast cereal wheat bran pellet vitamin mineral kellogg all bran,per_100_g,1348.0,322.18,14.2,5.0,41.7,15.4,27.3,390.0,67.0,12.2,AFCD Release 3
F001818,12506,Analysed,"Breakfast cereal, wheat bran, flakes, added vitamins & minerals (Kellogg's Bran Flakes)",breakfast cereal wheat bran flake vitamin mineral kellogg bran flake,per_100_g,1477.0,353.01,12.2,3.6,58.4,11.0,19.3,360.0,40.0,16.95,AFCD Release 3
F001844,12506,Analysed,"Breakfast cereal, whole wheat, biscuit, added vitamins & minerals (Sanitarium Weet Bix)",breakfast cereal wheat biscuit vitamin mineral sanitarium weet bix,per_100_g,1418.0,338.91,11.9,2.3,61.0,2.4,11.0,299.0,38.0,14.33,AFCD Release 3
F001845,12506,Analysed,"Breakfast cereal, whole wheat, biscuit, bran, added vitamins & minerals (Sanitarium Weet-Bix Hi-Bran)",breakfast cereal wheat biscuit bran vitamin mineral sanitarium weet bix hi bran,per_100_g,1521.0,363.53,12.5,5.6,56.5,7.9,17.5,362.0,43.0,7.5,AFCD Release 3
F001860,12506,Analysed,"Breakfast cereal, whole wheat, flakes, added vitamins & minerals (Weeties style)",breakfast cereal wheat flake vitamin mineral weety,per_100_g,1467.0,350.62,11.5,2.0,65.0,3.4,11.7,375.0,30.0,3.1,AFCD Release 3
F001862,12508,Analysed,"Breakfast cereal, whole wheat, flakes, dried fruit & nuts, added vitamins & minerals (Uncle Toby's Fibre Plus)",breakfast cereal wheat flake fruit nut vitamin mineral uncle toby fibre plu,per_100_g,1490.0,356.12,9.1,3.3,65.6,25.0,15.5,98.0,376.0,7.38,AFCD Release 3
F001823,12508,Analysed,"Breakfast cereal, wheat bran, flakes, sultanas, added vitamins & minerals (Kellogg's Sultana Bran)",breakfast cereal wheat bran flake sultana vitamin mineral kellogg sultana bran,per_100_g,1391.0,332.46,9.8,1.5,63.3,24.5,14.8,269.0,56.0,13.53,AFCD Release 3
F009807,12511,Analysed,"Muesli, granola, toasted, added nuts & seeds, unfortified",muesli granola toasted nut seed unfortified,per_100_g,1776.0,424.47,11.2,17.6,52.3,16.3,7.6,68.0,67.0,3.1,AFCD Release 3
F009808,12511,Analysed,"Muesli, granola, non-oat based, toasted, added nuts & seeds, unfortified",muesli granola non oat based toasted nut seed unfortified,per_100_g,1851.0,442.4,11.9,18.8,53.5,8.7,6.6,59.0,56.0,3.6,AFCD Release 3
F005856,12511,Analysed,"Muesli, toasted, added dried fruit & nuts, unfortified",muesli toasted fruit nut unfortified,per_100_g,1680.0,401.53,8.9,13.3,56.6,21.7,11.4,33.0,56.0,4.6,AFCD Release 3
F005857,12511,Analysed,"Muesli, untoasted or natural style, added dried fruit, unfortified",muesli untoasted or natural fruit unfortified,per_100_g,1646.0,393.4,10.8,10.8,59.2,18.7,9.4,41.0,57.0,4.2,AFCD Release 3
F007164,12601,Analysed,"Porridge, rolled oats, prepared with water",porridge rolled oat prepared water,per_100_g,374.0,89.39,3.0,2.9,11.4,0.3,2.9,1.0,11.0,0.96,AFCD Release 3
F007156,12601,Recipe,"Porridge, rolled oats, prepared with regular fat cow's milk",porridge rolled oat prepared regular cow milk,per_100_g,527.0,125.96,5.3,4.9,14.5,5.3,1.6,34.0,107.0,0.6,AFCD Release 3
F007143,12601,Recipe,"Porridge, rolled oats mixed with sugar or honey & other flavours, prepared with cow's milk",porridge rolled oat mixed sugar or honey other flavour prepared cow milk,per_100_g,585.0,139.82,4.6,4.4,19.8,9.8,1.7,31.0,97.0,0.58,AFCD Release 3
F001374,13302,Analysed,"Bread, banana, commercial",bread banana,per_100_g,1228.0,293.5,5.7,11.1,43.1,25.1,1.5,360.0,41.0,1.6,AFCD Release 3
F001376,13302,Recipe,"Bread, banana, homemade",bread banana,per_100_g,1400.0,334.61,5.3,12.7,50.0,27.4,1.3,245.0,59.0,0.79,AFCD Release 3
F008273,13304,Analysed,"Slice, brownie, chocolate, without nuts, commercial",brownie chocolate without nut,per_100_g,1735.0,414.68,7.1,23.1,45.6,36.3,2.6,130.0,39.0,1.57,AFCD Release 3
F008272,13304,Recipe,"Slice, brownie, chocolate, with nuts, homemade",brownie chocolate nut,per_100_g,1929.0,461.04,6.5,25.5,52.7,35.8,1.9,510.0,30.0,1.71,AFCD Release 3
F008278,13304,Recipe,"Slice, caramel",caramel,per_100_g,1856.0,443.6,5.3,24.6,52.4,41.8,0.8,193.0,141.0,1.16,AFCD Release 3
F002021,13307,Analysed,"Cake mix, plain, dry powder",cake mix powder,per_100_g,1603.0,383.13,4.8,8.2,73.5,42.5,1.4,670.0,61.0,0.78,AFCD Release 3
F002100,13302,Analysed,"Cake, carrot, commercial, iced",cake carrot iced,per_100_g,1620.0,387.19,4.4,20.4,47.6,30.5,1.5,305.0,41.0,1.6,AFCD Release 3
F002102,13302,Recipe,"Cake, carrot, homemade, uniced",cake carrot uniced,per_100_g,1433.0,342.5,4.8,16.0,45.3,31.3,2.1,358.0,39.0,0.82,AFCD Release 3
F002101,13302,Recipe,"Cake, carrot, homemade, iced",cake carrot iced,per_100_g,1442.0,344.65,3.9,15.0,49.5,37.8,1.7,308.0,32.0,0.65,AFCD Release 3
F002112,13301,Recipe,"Cake, chocolate, homemade, uniced",cake chocolate uniced,per_100_g,1560.0,372.85,7.9,19.4,41.3,17.9,2.9,422.0,64.0,3.09,AFCD Release 3
F002111,13301,Recipe,"Cake, chocolate, homemade, iced",cake chocolate iced,per_100_g,1560.0,372.85,6.6,18.0,46.4,27.0,2.6,361.0,54.0,2.78,AFCD Release 3
F002150,13302,Recipe,"Cake, fruit, homemade, uniced",cake fruit uniced,per_100_g,1286.0,307.36,3.8,10.0,49.4,40.1,2.8,135.0,42.0,1.32,AFCD Release 3
F002159,13302,Analysed,"Cake, lamington, unfilled",cake lamington unfilled,per_100_g,1233.0,294.69,4.7,9.4,48.0,31.5,2.4,218.0,6.0,1.6,AFCD Release 3
F002163,13301,Analysed,"Cake, mud, dark chocolate, commercial, chocolate ganache icing",cake mud dark chocolate chocolate ganache icing,per_100_g,1480.0,353.73,5.1,15.6,48.7,33.1,2.6,290.0,39.0,1.57,AFCD Release 3
F002165,13301,Recipe,"Cake, mud, dark chocolate, homemade, uniced",cake mud dark chocolate uniced,per_100_g,1909.0,456.26,5.6,34.6,32.5,25.5,0.5,308.0,36.0,2.04,AFCD Release 3
F002164,13301,Recipe,"Cake, mud, dark chocolate, homemade, chocolate ganache icing",cake mud dark chocolate chocolate ganache icing,per_100_g,1930.0,461.28,5.2,34.1,35.5,28.3,0.6,256.0,40.0,2.29,AFCD Release 3
F002169,13302,Analysed,"Cake, plain butter cake, commercial, uniced",cake butter cake uniced,per_100_g,1486.0,355.16,8.2,15.2,46.9,25.3,1.3,480.0,52.0,1.2,AFCD Release 3
F002168,13302,Analysed,"Cake, plain butter cake, commercial, iced",cake butter cake iced,per_100_g,1555.0,371.65,5.0,16.1,52.7,36.7,1.4,420.0,4.0,0.5,AFCD Release 3
F002171,13302,Recipe,"Cake, plain butter cake, homemade, uniced",cake butter cake uniced,per_100_g,1592.0,380.5,6.7,16.3,52.5,23.5,0.9,481.0,52.0,0.78,AFCD Release 3
F002170,13302,Recipe,"Cake, plain butter cake, homemade, iced",cake butter cake iced,per_100_g,1569.0,375.0,5.4,15.2,55.2,31.5,0.7,406.0,42.0,0.62,AFCD Release 3
F002178,13302,Analysed,"Cake, sponge, plain, commercial, uniced, unfilled",cake sponge uniced unfilled,per_100_g,1370.0,327.44,7.5,8.2,56.5,32.5,1.2,320.0,52.0,0.72,AFCD Release 3
F002177,13302,Recipe,"Cake, sponge, plain, commercial, uniced, filled with jam & cream",cake sponge uniced filled jam cream,per_100_g,1526.0,364.72,6.7,12.2,58.0,37.6,1.2,278.0,54.0,0.66,AFCD Release 3
